historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:24:00;PP-LCE - PEGASUS 24;0084-2026;DTA;27/04/2026;BELO HORIZONTE;BARBACENA;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:34:00;PP-LCE - PEGASUS 24;0087-2026;DTA;30/04/2026;BARBACENA;BELO HORIZONTE;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;00:36:00;PP-LCE - PEGASUS 24;0092-2026;DTA;09/05/2026;PARACATU;PATOS DE MINAS;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;00:48:00;PP-LCE - PEGASUS 24;0093-2026;DTA;09/05/2026;PATOS DE MINAS;BELO HORIZONTE;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;01:10:00;PP-LCE - PEGASUS 24;0029-2026;DTA;2026-02-23 00:00:00;BELO HORIZONTE;PARACATU;Letícia Baptista Gamboge Reis;Delegada-Geral;Polícia Civil do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Poços de Caldas/MG e Guaxupé/MG;00:42:00;PP-LCE - PEGASUS 24;0075-2026;DTA;10/04/2026;BELO HORIZONTE;POCOS DE CALDAS;Letícia Baptista Gamboge Reis;Delegada-Geral;Polícia Civil do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Poços de Caldas/MG e Guaxupé/MG;00:42:00;PP-LCE - PEGASUS 24;0076-2026;DTA;11/04/2026;POCOS DE CALDAS;BELO HORIZONTE;Antônio Carlos Arantes;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;00:34:00;PP-LCE - PEGASUS 24;0061-2026;DTA;2026-03-28 00:00:00;UBERLANDIA;PATROCINIO;Greyce de Queiroz Elias;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;00:32:00;PP-LCE - PEGASUS 24;0062-2026;DTA;2026-03-28 00:00:00;PATROCINIO;UBERLANDIA;Greyce de Queiroz Elias;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São João del-Rei/MG.;00:36:00;PP-LCE - PEGASUS 24;0011-2026;DTA;2026-02-05 00:00:00;BELO HORIZONTE;SAO JOAO DEL REI;Rubens Gonçalves de Brito;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:24:00;PP-LCE - PEGASUS 24;0084-2026;DTA;27/04/2026;BELO HORIZONTE;BARBACENA;Lafayette Luiz Doorgal de Andrada;Deputado(a) Federal;Câmara dos Deputados
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;00:48:00;PP-LCE - PEGASUS 24;0093-2026;DTA;09/05/2026;PATOS DE MINAS;BELO HORIZONTE;Matheus Guimarães Novais;Diretor;Departamento de Edificações e Estradas de Rodagem
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;00:48:00;PP-LCE - PEGASUS 24;0052-2026;DTA;2026-03-17 00:00:00;POCOS DE CALDAS;SAO PAULO;Ronaldo Alexandre Barquette;Diretor;Secretaria de Estado de Desenvolvimento Econômico 
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;00:36:00;PP-LCE - PEGASUS 24;0049-2026;DTA;2026-03-26 00:00:00;BELO HORIZONTE;LAVRAS;Ronaldo Alexandre Barquette;Diretor;Secretaria de Estado de Desenvolvimento Econômico 
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;00:24:00;PP-LCE - PEGASUS 24;0050-2026;DTA;2026-03-27 00:00:00;LAVRAS;VARGINHA;Ronaldo Alexandre Barquette;Diretor;Secretaria de Estado de Desenvolvimento Econômico 
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;00:48:00;PP-LCE - PEGASUS 24;0052-2026;DTA;2026-03-17 00:00:00;POCOS DE CALDAS;SAO PAULO;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;01:12:00;PP-LCE - PEGASUS 24;0053-2026;DTA;2026-03-17 00:00:00;SAO PAULO;BELO HORIZONTE;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;00:36:00;PP-LCE - PEGASUS 24;0049-2026;DTA;2026-03-24 00:00:00;BELO HORIZONTE;LAVRAS;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Lavras/MG, Varginha/MG, Poços de Caldas/MG e São Paulo/SP.;00:24:00;PP-LCE - PEGASUS 24;0050-2026;DTA;2026-03-25 00:00:00;LAVRAS;VARGINHA;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Pouso Alegre/MG e Varginha/MG. ;01:00:00;PP-LCE - PEGASUS 24;0106-2026;DTA;22/05/2026;BELO HORIZONTE;POUSO ALEGRE;Diane Aparecida Martins de Freitas;Diretoria Central de Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Pouso Alegre/MG e Varginha/MG. ;00:24:00;PP-LCE - PEGASUS 24;0107-2026;DTA;22/05/2026;POUSO ALEGRE;VARGINHA;Diane Aparecida Martins de Freitas;Diretoria Central de Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Poços de Caldas/MG e Guaxupé/MG;00:42:00;PP-LCE - PEGASUS 24;0075-2026;DTA;10/04/2026;BELO HORIZONTE;POCOS DE CALDAS;Vitor De Almeida Bracarense;Escrivão de polícia;Polícia Civil do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para Araxá.;00:54:00;PP-LCE - PEGASUS 24;0034-2026;DTA;2026-02-26 00:00:00;BELO HORIZONTE;ARAXA;Cristiano Pereira Machado;Fotógrafo;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para Araxá.;00:48:00;PP-LCE - PEGASUS 24;0037-2026;DTA;2026-02-27 00:00:00;ARAXA;BELO HORIZONTE;Cristiano Pereira Machado;Fotógrafo;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;01:34:00;PP-LCE - PEGASUS 24;0059-2026;DTA;2026-03-25 00:00:00;BELO HORIZONTE;BRASILIA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;00:54:00;PP-LCE - PEGASUS 24;0060-2026;DTA;2026-03-25 00:00:00;BRASILIA;UBERLANDIA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;00:34:00;PP-LCE - PEGASUS 24;0061-2026;DTA;2026-03-28 00:00:00;UBERLANDIA;PATROCINIO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;00:32:00;PP-LCE - PEGASUS 24;0062-2026;DTA;2026-03-28 00:00:00;PATROCINIO;UBERLANDIA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;01:24:00;PP-LCE - PEGASUS 24;0063-2026;DTA;2026-03-29 00:00:00;UBERLANDIA;IPATINGA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Uberlândia/MG.;00:41:00;PP-LCE - PEGASUS 24;0064-2026;DTA;2026-03-31 00:00:00;IPATINGA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais e comitiva até as Cidades de Ubá  e Juiz de Fora.;00:41:00;PP-LCE - PEGASUS 24;0065-2026;DTA;2026-03-31 00:00:00;BELO HORIZONTE;UBA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais e comitiva até as Cidades de Ubá  e Juiz de Fora.;00:09:00;PP-LCE - PEGASUS 24;0066-2026;DTA;01/04/2026;UBA;GOIANA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais e comitiva até as Cidades de Ubá  e Juiz de Fora.;00:32:00;PP-LCE - PEGASUS 24;0068-2026;DTA;01/04/2026;JUIZ DE FORA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais e comitiva até as Cidades de Ubá  e Juiz de Fora.;00:23:00;PP-LCE - PEGASUS 24;0069-2026;DTA;02/04/2026;BELO HORIZONTE;UBA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais e comitiva até as Cidades de Ubá  e Juiz de Fora.;00:24:00;PP-LCE - PEGASUS 24;0070-2026;DTA;03/04/2026;UBA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Poços de Caldas/MG e Guaxupé/MG;00:42:00;PP-LCE - PEGASUS 24;0073-2026;DTA;08/04/2026;BELO HORIZONTE;POCOS DE CALDAS;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Poços de Caldas/MG e Guaxupé/MG;00:42:00;PP-LCE - PEGASUS 24;0076-2026;DTA;11/04/2026;POCOS DE CALDAS;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as Diamantina/MG, São Paulo/SP e outras.;00:24:00;PP-LCE - PEGASUS 24;0077-2026;DTA;12/04/2026;BELO HORIZONTE;DIAMANTINA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as Diamantina/MG, São Paulo/SP e outras.;01:18:00;PP-LCE - PEGASUS 24;0078-2026;DTA;13/04/2026;DIAMANTINA;SAO PAULO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as Diamantina/MG, São Paulo/SP e outras.;01:06:00;PP-LCE - PEGASUS 24;0079-2026;DTA;14/04/2026;SAO PAULO;DIAMANTINA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as Diamantina/MG, São Paulo/SP e outras.;00:30:00;PP-LCE - PEGASUS 24;0080-2026;DTA;17/04/2026;DIAMANTINA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Uberaba/MG e Araxá/MG;01:00:00;PP-LCE - PEGASUS 24;0081-2026;DTA;21/04/2026;BELO HORIZONTE;UBERABA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Uberaba/MG e Araxá/MG;00:18:00;PP-LCE - PEGASUS 24;0082-2026;DTA;25/04/2026;UBERABA;ARAXA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Uberaba/MG e Araxá/MG;00:42:00;PP-LCE - PEGASUS 24;0083-2026;DTA;26/04/2026;ARAXA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:24:00;PP-LCE - PEGASUS 24;0084-2026;DTA;27/04/2026;BELO HORIZONTE;BARBACENA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:30:00;PP-LCE - PEGASUS 24;0085-2026;DTA;29/04/2026;BARBACENA;RIO DE JANEIRO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:30:00;PP-LCE - PEGASUS 24;0086-2026;DTA;29/04/2026;RIO DE JANEIRO;BARBACENA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Barbacena/MG e Rio de Janeiro/RJ. ;00:34:00;PP-LCE - PEGASUS 24;0087-2026;DTA;30/04/2026;BARBACENA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;01:42:00;PP-LCE - PEGASUS 24;0088-2026;DTA;05/05/2026;BELO HORIZONTE;BRASILIA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;02:06:00;PP-LCE - PEGASUS 24;0089-2026;DTA;06/05/2026;BRASILIA;RIO DE JANEIRO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;00:36:00;PP-LCE - PEGASUS 24;0090-2026;DTA;06/05/2026;RIO DE JANEIRO;JUIZ DE FORA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;01:18:00;PP-LCE - PEGASUS 24;0091-2026;DTA;06/05/2026;JUIZ DE FORA;PARACATU;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;00:36:00;PP-LCE - PEGASUS 24;0092-2026;DTA;09/05/2026;PARACATU;PATOS DE MINAS;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG, Brasília/DF e Patos de Minas/MG. ;00:48:00;PP-LCE - PEGASUS 24;0093-2026;DTA;09/05/2026;PATOS DE MINAS;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva até a cidade de Brasília/DF.;01:32:00;PP-LCE - PEGASUS 24;0094-2026;DTA;12/05/2026;BELO HORIZONTE;BRASILIA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva até a cidade de Brasília/DF.;01:18:00;PP-LCE - PEGASUS 24;0095-2026;DTA;12/05/2026;BRASILIA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Pouso Alegre/MG e Varginha/MG. ;01:00:00;PP-LCE - PEGASUS 24;0106-2026;DTA;22/05/2026;BELO HORIZONTE;POUSO ALEGRE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Pouso Alegre/MG e Varginha/MG. ;00:24:00;PP-LCE - PEGASUS 24;0107-2026;DTA;22/05/2026;POUSO ALEGRE;VARGINHA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Pouso Alegre/MG e Varginha/MG. ;00:42:00;PP-LCE - PEGASUS 24;0108-2026;DTA;24/05/2026;VARGINHA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidade de Varginha/MG.;00:48:00;PP-LCE - PEGASUS 24;0109-2026;DTA;25/05/2026;BELO HORIZONTE;VARGINHA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidade de Varginha/MG.;00:42:00;PP-LCE - PEGASUS 24;0110-2026;DTA;26/05/2026;VARGINHA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Varginha/MG.;00:48:00;PP-LCE - PEGASUS 24;0111-2026;DTA;26/05/2026;BELO HORIZONTE;VARGINHA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Varginha/MG.;00:30:00;PP-LCE - PEGASUS 24;0112-2026;DTA;28/05/2026;VARGINHA;SAO LOURENCO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Varginha/MG.;00:48:00;PP-LCE - PEGASUS 24;0113-2026;DTA;28/05/2026;SAO LOURENCO;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP.;01:36:00;PP-LCE - PEGASUS 24;0003-2026;DTA;2026-01-22 00:00:00;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidade de Brasília/DF.;01:48:00;PP-LCE - PEGASUS 24;0009-2026;DTA;2026-02-03 00:00:00;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidade de Brasília/DF.;01:30:00;PP-LCE - PEGASUS 24;0010-2026;DTA;2026-02-03 00:00:00;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São João del-Rei/MG.;00:36:00;PP-LCE - PEGASUS 24;0011-2026;DTA;2026-02-05 00:00:00;BELO HORIZONTE;SAO JOAO DEL REI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;01:10:00;PP-LCE - PEGASUS 24;0029-2026;DTA;2026-02-23 00:00:00;BELO HORIZONTE;PARACATU;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;01:54:00;PP-LCE - PEGASUS 24;0031-2026;DTA;2026-02-24 00:00:00;BRASILIA;JUIZ DE FORA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de Paracatu/MG, Unaí/MG e Brasília/DF;00:42:00;PP-LCE - PEGASUS 24;0033-2026;DTA;2026-02-25 00:00:00;GOIANA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
